,JOB MIX,MESIN,TANGGAL,YEARS,MONTH,DAYS,NAMA_PRODUCT,WO QTY,REJECT,ACTUAL QTY,PERSENTASE REJECT
1170,JOBMIX 2,MP 2,2024-09-19,2024,9,Kamis,GRASS BLOCK 6 K300 ABU-ABU,1150,5,1145,0.4%
1171,JOBMIX 2,MP 3,2024-09-19,2024,9,Kamis,PAVING 6 K300 MERAH,7044,170,6874,2.5%
1172,JOBMIX 2,MP 4,2024-09-19,2024,9,Kamis,PAVING 8 K300 ABU-ABU,5256,2,5254,0.0%
1173,JOBMIX 2,MP 6,2024-09-19,2024,9,Kamis,KANSTIN SEPATU BESAR K300 ABU-ABU,302,4,298,1.3%
1174,JOBMIX 2,MP 7,2024-09-19,2024,9,Kamis,PAVING 8 K300 ABU-ABU,5268,45,5223,0.9%
1175,JOBMIX 2,MP 1,2024-09-20,2024,9,Jumat,GRASS BLOCK 6 K300 ABU-ABU,890,0,890,0.0%
1176,JOBMIX 2,MP 2,2024-09-20,2024,9,Jumat,GRASS BLOCK 6 K300 ABU-ABU,996,4,992,0.4%
1177,JOBMIX 2,MP 3,2024-09-20,2024,9,Jumat,PAVING 6 K300 MERAH,6060,1,6059,0.0%
1178,JOBMIX 2,MP 5,2024-09-20,2024,9,Jumat,PAVING 8 K300 ABU-ABU,3072,2,3070,0.1%
1179,JOBMIX 2,MP 6,2024-09-20,2024,9,Jumat,KANSTIN SEPATU BESAR K300 ABU-ABU,268,0,268,0.0%
1180,JOBMIX 2,MP 6,2024-09-20,2024,9,Jumat,PAVING 8 K300 ABU-ABU,4488,1,4487,0.0%
1181,JOBMIX 2,MP 1,2024-09-21,2024,9,Sabtu,GRASS BLOCK 6 K300 ABU-ABU,802,2,800,0.2%
1182,JOBMIX 2,MP 2,2024-09-21,2024,9,Sabtu,GRASS BLOCK 6 K300 ABU-ABU,794,1,793,0.1%
1183,JOBMIX 2,MP 3,2024-09-21,2024,9,Sabtu,PAVING 6 K300 MERAH,1704,350,1354,25.8%
1184,JOBMIX 2,MP 5,2024-09-21,2024,9,Sabtu,PAVING 8 K300 ABU-ABU,3732,91,3641,2.5%
1185,JOBMIX 2,MP 6,2024-09-21,2024,9,Sabtu,KANSTIN SEPATU BESAR K300 ABU-ABU,252,0,252,0.0%
1186,JOBMIX 2,MP 6,2024-09-21,2024,9,Sabtu,PAVING 8 K300 ABU-ABU,3756,16,3740,0.4%
1187,JOBMIX 2,MP 1,2024-09-23,2024,9,Senin,GRASS BLOCK 6 K300 ABU-ABU,1044,2,1042,0.2%
1188,JOBMIX 2,MP 2,2024-09-23,2024,9,Senin,GRASS BLOCK 6 K300 ABU-ABU,1052,2,1050,0.2%
1189,JOBMIX 2,MP 5,2024-09-23,2024,9,Senin,PAVING 8 K300 ABU-ABU,4872,6,4866,0.1%
1190,JOBMIX 2,MP 6,2024-09-23,2024,9,Senin,KANSTIN SEPATU BESAR K300 ABU-ABU,280,2,278,0.7%
1191,JOBMIX 2,MP 6,2024-09-23,2024,9,Senin,PAVING 8 K300 ABU-ABU,4884,2,4882,0.0%
1192,JOBMIX 2,MP 1,2024-09-24,2024,9,Selasa,GRASS BLOCK 6 K300 ABU-ABU,1142,2,1140,0.2%
1193,JOBMIX 2,MP 2,2024-09-24,2024,9,Selasa,GRASS BLOCK 6 K300 ABU-ABU,1104,4,1100,0.4%
1194,JOBMIX 2,MP 3,2024-09-24,2024,9,Selasa,TU 6 MERAH,3528,1,3527,0.0%
1195,JOBMIX 2,MP 5,2024-09-24,2024,9,Selasa,PAVING 8 K300 ABU-ABU,5280,2,5278,0.0%
1196,JOBMIX 2,MP 6,2024-09-24,2024,9,Selasa,KANSTIN SEPATU BESAR K300 ABU-ABU,300,1,299,0.3%
1197,JOBMIX 2,MP 6,2024-09-24,2024,9,Selasa,PAVING 8 K300 ABU-ABU,5268,10,5258,0.2%
1198,JOBMIX 1,MP 1,2024-09-25,2024,9,Rabu,GRASS BLOCK 6 K300 ABU-ABU,1150,4,1146,0.3%
1199,JOBMIX 1,MP 2,2024-09-25,2024,9,Rabu,GRASS BLOCK 6 K300 ABU-ABU,1160,3,1157,0.3%
1200,JOBMIX 1,MP 3,2024-09-25,2024,9,Rabu,TU 6 MERAH,3546,110,3436,3.2%
1201,JOBMIX 1,MP 5,2024-09-25,2024,9,Rabu,PAVING 8 K300 ABU-ABU,5232,66,5166,1.3%
1202,JOBMIX 1,MP 6,2024-09-25,2024,9,Rabu,KANSTIN SEPATU BESAR K300 ABU-ABU,302,0,302,0.0%
1203,JOBMIX 1,MP 6,2024-09-25,2024,9,Rabu,PAVING 8 K300 ABU-ABU,5232,27,5205,0.5%
1204,JOBMIX 1,MP 1,2024-09-26,2024,9,Kamis,GRASS BLOCK 6 K300 ABU-ABU,1142,1,1141,0.1%
1205,JOBMIX 1,MP 2,2024-09-26,2024,9,Kamis,GRASS BLOCK 6 K300 ABU-ABU,894,8,886,0.9%
1206,JOBMIX 1,MP 3,2024-09-26,2024,9,Kamis,TU 6 MERAH,3216,76,3140,2.4%
1207,JOBMIX 1,MP 5,2024-09-26,2024,9,Kamis,PAVING 8 K300 ABU-ABU,4872,28,4844,0.6%
1208,JOBMIX 1,MP 6,2024-09-26,2024,9,Kamis,KANSTIN SEPATU BESAR K300 ABU-ABU,304,0,304,0.0%
1209,JOBMIX 1,MP 6,2024-09-26,2024,9,Kamis,PAVING 8 K300 ABU-ABU,4872,4,4868,0.1%
1210,JOBMIX 1,MP 1,2024-09-27,2024,9,Jumat,GRASS BLOCK 6 K300 ABU-ABU,996,1,995,0.1%
1211,JOBMIX 1,MP 2,2024-09-27,2024,9,Jumat,GRASS BLOCK 6 K300 ABU-ABU,992,2,990,0.2%
1212,JOBMIX 1,MP 3,2024-09-27,2024,9,Jumat,TU 6 MERAH,3036,4,3032,0.1%
1213,JOBMIX 1,MP 5,2024-09-27,2024,9,Jumat,PAVING 8 K300 ABU-ABU,4488,26,4462,0.6%
1214,JOBMIX 1,MP 6,2024-09-27,2024,9,Jumat,KANSTIN SEPATU BESAR K300 ABU-ABU,260,1,259,0.4%
1215,JOBMIX 1,MP 6,2024-09-27,2024,9,Jumat,PAVING 8 K300 ABU-ABU,4476,4,4472,0.1%
1216,JOBMIX 1,MP 1,2024-09-28,2024,9,Sabtu,GRASS BLOCK 6 K300 ABU-ABU,808,0,808,0.0%
1217,JOBMIX 1,MP 2,2024-09-28,2024,9,Sabtu,GRASS BLOCK 6 K300 ABU-ABU,814,0,814,0.0%
1218,JOBMIX 1,MP 3,2024-09-28,2024,9,Sabtu,TU 6 MERAH,2508,2,2506,0.1%
1219,JOBMIX 1,MP 5,2024-09-28,2024,9,Sabtu,PAVING 8 K300 ABU-ABU,3744,0,3744,0.0%
1220,JOBMIX 1,MP 6,2024-09-28,2024,9,Sabtu,KANSTIN SEPATU BESAR K300 ABU-ABU,242,1,241,0.4%
1221,JOBMIX 1,MP 6,2024-09-28,2024,9,Sabtu,PAVING 8 K300 ABU-ABU,3744,2,3742,0.1%
1222,JOBMIX 1,MP 1,2024-09-30,2024,9,Senin,GRASS BLOCK 6 K300 ABU-ABU,1078,0,1078,0.0%
1223,JOBMIX 1,MP 2,2024-09-30,2024,9,Senin,GRASS BLOCK 6 K300 ABU-ABU,1010,0,1010,0.0%
1224,JOBMIX 1,MP 3,2024-09-30,2024,9,Senin,TU 6 MERAH,3276,101,3175,3.2%
1225,JOBMIX 1,MP 5,2024-09-30,2024,9,Senin,PAVING 8 K300 ABU-ABU,4860,75,4785,1.6%
1226,JOBMIX 1,MP 6,2024-09-30,2024,9,Senin,KANSTIN SEPATU BESAR K300 ABU-ABU,280,0,280,0.0%
1227,JOBMIX 1,MP 6,2024-09-30,2024,9,Senin,PAVING 8 K300 ABU-ABU,4872,25,4847,0.5%
1228,JOBMIX 1,MP 1,2024-10-01,2024,10,Selasa,GRASS BLOCK 6 K300 ABU-ABU,1142,11,1131,1.0%
1229,JOBMIX 1,MP 2,2024-10-01,2024,10,Selasa,"PAVING 10,5X10,5 6 K300 HITAM",6744,72,6672,1.1%
1230,JOBMIX 1,MP 3,2024-10-01,2024,10,Selasa,PAVING 6 K300 ABU-ABU,5412,173,5239,3.3%
1231,JOBMIX 1,MP 5,2024-10-01,2024,10,Selasa,PAVING BELAH KETUPAT 6 K300 HITAM,2016,21,1995,1.1%
1232,JOBMIX 1,MP 6,2024-10-01,2024,10,Selasa,PAVING 6 K300 ABU-ABU,3624,27,3597,0.8%
1233,JOBMIX 1,MP 7,2024-10-01,2024,10,Selasa,PAVING 8 K300 ABU-ABU,5268,37,5231,0.7%
1234,JOBMIX 1,MP 1,2024-10-02,2024,10,Rabu,GRASS BLOCK 6 K300 ABU-ABU,1128,3,1125,0.3%
1235,JOBMIX 1,MP 3,2024-10-02,2024,10,Rabu,PAVING 6 K300 ABU-ABU,7080,35,7045,0.5%
1236,JOBMIX 1,MP 5,2024-10-02,2024,10,Rabu,PAVING BELAH KETUPAT 6 K300 HITAM,2610,9,2601,0.3%
1237,JOBMIX 1,MP 6,2024-10-02,2024,10,Rabu,PAVING 6 K300 ABU-ABU,4476,7,4469,0.2%
1238,JOBMIX 1,MP 7,2024-10-02,2024,10,Rabu,PAVING 8 K300 ABU-ABU,5244,1,5243,0.0%
1239,JOBMIX 1,MP 2,2024-10-02,2024,10,Rabu,"PAVING 10,5X10,5 6 K300 HITAM",3648,51,3597,1.4%
1240,JOBMIX 1,MP 2,2024-10-02,2024,10,Rabu,"PAVING 10,5X10,5 6 K300 MERAH",8352,0,8352,0.0%
1241,JOBMIX 1,MP 1,2024-10-03,2024,10,Kamis,GRASS BLOCK 6 K300 ABU-ABU,1136,4,1132,0.4%
1242,JOBMIX 1,MP 3,2024-10-03,2024,10,Kamis,PAVING 6 K300 ABU-ABU,6900,177,6723,2.6%
1243,JOBMIX 1,MP 5,2024-10-03,2024,10,Kamis,PAVING BELAH KETUPAT 6 K300 HITAM,3120,0,3120,0.0%
1244,JOBMIX 1,MP 6,2024-10-03,2024,10,Kamis,PAVING 6 K300 ABU-ABU,4872,41,4831,0.8%
1245,JOBMIX 1,MP 7,2024-10-03,2024,10,Kamis,PAVING 8 K300 ABU-ABU,5268,51,5217,1.0%
1246,JOBMIX 1,MP 2,2024-10-03,2024,10,Kamis,"PAVING 10,5X10,5 6 K300 HITAM",11040,0,11040,0.0%
1247,JOBMIX 1,MP 2,2024-10-03,2024,10,Kamis,"PAVING 10,5X10,5 6 K300 MERAH",2304,65,2239,2.9%
1248,JOBMIX 1,MP 1,2024-10-04,2024,10,Jumat,GRASS BLOCK 6 K300 ABU-ABU,990,1,989,0.1%
1249,JOBMIX 1,MP 2,2024-10-04,2024,10,Jumat,"PAVING 10,5X10,5 6 K300 HITAM",12192,226,11966,1.9%
1250,JOBMIX 1,MP 3,2024-10-04,2024,10,Jumat,PAVING 6 K300 ABU-ABU,6192,99,6093,1.6%
1251,JOBMIX 1,MP 5,2024-10-04,2024,10,Jumat,PAVING BELAH KETUPAT 6 K300 HITAM,3036,36,3000,1.2%
1252,JOBMIX 1,MP 6,2024-10-04,2024,10,Jumat,PAVING 6 K300 ABU-ABU,4812,54,4758,1.1%
1253,JOBMIX 1,MP 7,2024-10-04,2024,10,Jumat,PAVING 8 K300 ABU-ABU,4488,28,4460,0.6%
1254,JOBMIX 1,MP 1,2024-10-05,2024,10,Sabtu,GRASS BLOCK 6 K300 ABU-ABU,808,2,806,0.2%
1255,JOBMIX 1,MP 2,2024-10-05,2024,10,Sabtu,"PAVING 10,5X10,5 6 K300 HITAM",10032,2,10030,0.0%
1256,JOBMIX 1,MP 3,2024-10-05,2024,10,Sabtu,PAVING 6 K300 ABU-ABU,4932,2,4930,0.0%
1257,JOBMIX 1,MP 5,2024-10-05,2024,10,Sabtu,PAVING BELAH KETUPAT 6 K300 HITAM,2520,3,2517,0.1%
1258,JOBMIX 1,MP 6,2024-10-05,2024,10,Sabtu,PAVING 6 K300 ABU-ABU,4416,3,4413,0.1%
1259,JOBMIX 1,MP 7,2024-10-05,2024,10,Sabtu,PAVING 8 K300 ABU-ABU,3780,2,3778,0.1%
1260,JOBMIX 1,MP 1,2024-10-07,2024,10,Senin,GRASS BLOCK 6 K300 ABU-ABU,1018,0,1018,0.0%
1261,JOBMIX 1,MP 2,2024-10-07,2024,10,Senin,"PAVING 10,5X10,5 6 K300 MERAH",12096,0,12096,0.0%
1262,JOBMIX 1,MP 3,2024-10-07,2024,10,Senin,PAVING 6 K300 ABU-ABU,6552,0,6552,0.0%
1263,JOBMIX 1,MP 5,2024-10-07,2024,10,Senin,PAVING BELAH KETUPAT 6 K300 MERAH,3258,0,3258,0.0%
1264,JOBMIX 1,MP 6,2024-10-07,2024,10,Senin,PAVING 6 K300 ABU-ABU,6600,0,6600,0.0%
1265,JOBMIX 1,MP 7,2024-10-07,2024,10,Senin,PAVING 8 K300 ABU-ABU,4860,0,4860,0.0%
1266,JOBMIX 1,MP 1,2024-10-08,2024,10,Selasa,GRASS BLOCK 6 K300 ABU-ABU,1002,5,997,0.5%
1267,JOBMIX 1,MP 2,2024-10-08,2024,10,Selasa,"PAVING 10,5X10,5 6 K300 MERAH",14232,23,14209,0.2%
1268,JOBMIX 1,MP 3,2024-10-08,2024,10,Selasa,PAVING 6 K300 ABU-ABU,6684,41,6643,0.6%
1269,JOBMIX 1,MP 5,2024-10-08,2024,10,Selasa,PAVING BELAH KETUPAT 6 K300 MERAH,3492,12,3480,0.3%
1270,JOBMIX 1,MP 6,2024-10-08,2024,10,Selasa,PAVING 6 K300 ABU-ABU,6960,12,6948,0.2%
1271,JOBMIX 1,MP 7,2024-10-08,2024,10,Selasa,PAVING 8 K300 ABU-ABU,5244,10,5234,0.2%
1272,JOBMIX 1,MP 1,2024-10-09,2024,10,Rabu,GRASS BLOCK 6 K300 ABU-ABU,872,3,869,0.3%
1273,JOBMIX 1,MP 2,2024-10-09,2024,10,Rabu,"PAVING 10,5X10,5 6 K300 MERAH",13968,11,13957,0.1%
1274,JOBMIX 1,MP 3,2024-10-09,2024,10,Rabu,PAVING 6 K300 ABU-ABU,7008,34,6974,0.5%
1275,JOBMIX 1,MP 5,2024-10-09,2024,10,Rabu,PAVING BELAH KETUPAT 6 K300 MERAH,3498,5,3493,0.1%
1276,JOBMIX 1,MP 6,2024-10-09,2024,10,Rabu,PAVING 6 K300 ABU-ABU,5940,8,5932,0.1%
1277,JOBMIX 1,MP 7,2024-10-09,2024,10,Rabu,PAVING 8 K300 ABU-ABU,5268,4,5264,0.1%
1278,JOBMIX 1,MP 1,2024-10-10,2024,10,Kamis,GRASS BLOCK 6 K300 ABU-ABU,1160,5,1155,0.4%
1279,JOBMIX 1,MP 2,2024-10-10,2024,10,Kamis,"PAVING 10,5X10,5 6 K300 MERAH",13968,24,13944,0.2%
1280,JOBMIX 1,MP 3,2024-10-10,2024,10,Kamis,PAVING 6 K300 ABU-ABU,7080,38,7042,0.5%
1281,JOBMIX 1,MP 5,2024-10-10,2024,10,Kamis,PAVING BELAH KETUPAT 6 K300 MERAH,3498,7,3491,0.2%
1282,JOBMIX 1,MP 6,2024-10-10,2024,10,Kamis,PAVING 6 K300 ABU-ABU,6960,3,6957,0.0%
1283,JOBMIX 1,MP 7,2024-10-10,2024,10,Kamis,PAVING 8 K300 ABU-ABU,3900,3,3897,0.1%
1284,JOBMIX 1,MP 1,2024-10-11,2024,10,Jumat,GRASS BLOCK 6 K300 ABU-ABU,1006,0,1006,0.0%
1285,JOBMIX 1,MP 2,2024-10-11,2024,10,Jumat,"PAVING 10,5X10,5 6 K300 MERAH",12048,11,12037,0.1%
1286,JOBMIX 1,MP 3,2024-10-11,2024,10,Jumat,PAVING 6 K300 ABU-ABU,6048,25,6023,0.4%
1287,JOBMIX 1,MP 5,2024-10-11,2024,10,Jumat,PAVING BELAH KETUPAT 6 K300 MERAH,3042,0,3042,0.0%
1288,JOBMIX 1,MP 6,2024-10-11,2024,10,Jumat,PAVING 6 K300 ABU-ABU,5964,0,5964,0.0%
1289,JOBMIX 1,MP 7,2024-10-11,2024,10,Jumat,PAVING 8 K300 ABU-ABU,4488,0,4488,0.0%
1290,JOBMIX 1,MP 1,2024-10-12,2024,10,Sabtu,GRASS BLOCK 6 K300 ABU-ABU,808,0,808,0.0%
1291,JOBMIX 1,MP 2,2024-10-12,2024,10,Sabtu,"PAVING 10,5X10,5 6 K300 MERAH",9912,0,9912,0.0%
1292,JOBMIX 1,MP 3,2024-10-12,2024,10,Sabtu,PAVING 6 K300 ABU-ABU,5004,0,5004,0.0%
1293,JOBMIX 1,MP 5,2024-10-12,2024,10,Sabtu,PAVING BELAH KETUPAT 6 K300 MERAH,1836,0,1836,0.0%
1294,JOBMIX 1,MP 6,2024-10-12,2024,10,Sabtu,PAVING 6 K300 ABU-ABU,4956,0,4956,0.0%
1295,JOBMIX 1,MP 7,2024-10-12,2024,10,Sabtu,PAVING 8 K300 ABU-ABU,2832,0,2832,0.0%
1296,JOBMIX 1,MP 1,2024-10-14,2024,10,Senin,GRASS BLOCK 6 K300 ABU-ABU,1040,0,1040,0.0%
1297,JOBMIX 1,MP 2,2024-10-14,2024,10,Senin,"PAVING 10,5X10,5 6 K300 HITAM",12456,198,12258,1.6%
1298,JOBMIX 1,MP 3,2024-10-14,2024,10,Senin,PAVING 6 K300 ABU-ABU,6120,252,5868,4.3%
1299,JOBMIX 1,MP 5,2024-10-14,2024,10,Senin,PAVING BELAH KETUPAT 6 K300 HITAM,2820,8,2812,0.3%
1300,JOBMIX 1,MP 6,2024-10-14,2024,10,Senin,PAVING 8 K300 ABU-ABU,3828,0,3828,0.0%
1301,JOBMIX 1,MP 7,2024-10-14,2024,10,Senin,PAVING 8 K300 ABU-ABU,4056,63,3993,1.6%
1302,JOBMIX 1,MP 1,2024-10-15,2024,10,Selasa,GRASS BLOCK 6 K300 ABU-ABU,1080,5,1075,0.5%
1303,JOBMIX 1,MP 2,2024-10-15,2024,10,Selasa,"PAVING 10,5X10,5 6 K300 HITAM",13944,158,13786,1.1%
1304,JOBMIX 1,MP 3,2024-10-15,2024,10,Selasa,PAVING 6 K300 ABU-ABU,7164,134,7030,1.9%
1305,JOBMIX 1,MP 6,2024-10-15,2024,10,Selasa,PAVING 8 K300 ABU-ABU,5232,0,5232,0.0%
1306,JOBMIX 1,MP 7,2024-10-15,2024,10,Selasa,PAVING 8 K300 ABU-ABU,5256,77,5179,1.5%
1307,JOBMIX 1,MP 1,2024-10-16,2024,10,Rabu,GRASS BLOCK 6 K300 ABU-ABU,1136,4,1132,0.4%
1308,JOBMIX 1,MP 3,2024-10-16,2024,10,Rabu,"PAVING 10,5X10,5 6 K300 HITAM",11640,32,11608,0.3%
1309,JOBMIX 1,MP 2,2024-10-16,2024,10,Rabu,PAVING 6 K300 ABU-ABU,3360,19,3341,0.6%
1310,JOBMIX 1,MP 5,2024-10-16,2024,10,Rabu,PAVING BELAH KETUPAT 6 K300 HITAM,2874,28,2846,1.0%
1311,JOBMIX 1,MP 6,2024-10-16,2024,10,Rabu,PAVING 8 K300 ABU-ABU,4692,20,4672,0.4%
1312,JOBMIX 1,MP 7,2024-10-16,2024,10,Rabu,PAVING 8 K300 ABU-ABU,5232,18,5214,0.3%
1313,JOBMIX 1,MP 1,2024-10-17,2024,10,Kamis,GRASS BLOCK 6 K300 ABU-ABU,1134,8,1126,0.7%
1314,JOBMIX 1,MP 2,2024-10-17,2024,10,Kamis,PAVING 6 K300 ABU-ABU,6984,74,6910,1.1%
1315,JOBMIX 1,MP 3,2024-10-17,2024,10,Kamis,"PAVING 10,5X10,5 6 K300 HITAM",14256,106,14150,0.7%
1316,JOBMIX 1,MP 5,2024-10-17,2024,10,Kamis,PAVING BELAH KETUPAT 6 K300 HITAM,3498,21,3477,0.6%
1317,JOBMIX 1,MP 6,2024-10-17,2024,10,Kamis,PAVING 8 K300 ABU-ABU,4164,21,4143,0.5%
1318,JOBMIX 1,MP 7,2024-10-17,2024,10,Kamis,PAVING 8 K300 ABU-ABU,5256,26,5230,0.5%
1319,JOBMIX 1,MP 1,2024-10-18,2024,10,Jumat,GRASS BLOCK 6 K300 ABU-ABU,1006,7,999,0.7%
1320,JOBMIX 1,MP 2,2024-10-18,2024,10,Jumat,PAVING 6 K300 ABU-ABU,6024,130,5894,2.2%
1321,JOBMIX 1,MP 3,2024-10-18,2024,10,Jumat,"PAVING 10,5X10,5 6 K300 HITAM",12192,161,12031,1.3%
1322,JOBMIX 1,MP 5,2024-10-18,2024,10,Jumat,PAVING BELAH KETUPAT 6 K300 HITAM,3018,22,2996,0.7%
1323,JOBMIX 1,MP 6,2024-10-18,2024,10,Jumat,PAVING 8 K300 ABU-ABU,4452,21,4431,0.5%
1324,JOBMIX 1,MP 7,2024-10-18,2024,10,Jumat,PAVING 8 K300 ABU-ABU,4475,48,4427,1.1%
1325,JOBMIX 1,MP 1,2024-10-19,2024,10,Sabtu,GRASS BLOCK 6 K300 ABU-ABU,808,4,804,0.5%
1326,JOBMIX 1,MP 2,2024-10-19,2024,10,Sabtu,PAVING 6 K300 ABU-ABU,4572,156,4416,3.5%
1327,JOBMIX 1,MP 3,2024-10-19,2024,10,Sabtu,"PAVING 10,5X10,5 6 K300 HITAM",9216,116,9100,1.3%
1328,JOBMIX 1,MP 5,2024-10-19,2024,10,Sabtu,PAVING BELAH KETUPAT 6 K300 HITAM,2268,10,2258,0.4%
1329,JOBMIX 1,MP 6,2024-10-19,2024,10,Sabtu,PAVING 8 K300 ABU-ABU,2988,26,2962,0.9%
1330,JOBMIX 1,MP 7,2024-10-19,2024,10,Sabtu,PAVING 8 K300 ABU-ABU,2592,25,2567,1.0%
1331,JOBMIX 1,MP 1,2024-10-21,2024,10,Senin,GRASS BLOCK 6 K300 ABU-ABU,1042,7,1035,0.7%
1332,JOBMIX 1,MP 2,2024-10-21,2024,10,Senin,PAVING 6 K300 ABU-ABU,6492,152,6340,2.4%
1333,JOBMIX 1,MP 3,2024-10-21,2024,10,Senin,"PAVING 10,5X10,5 6 K300 HITAM",13104,131,12973,1.0%
1334,JOBMIX 1,MP 5,2024-10-21,2024,10,Senin,PAVING BELAH KETUPAT 6 K300 HITAM,3252,23,3229,0.7%
1335,JOBMIX 1,MP 6,2024-10-21,2024,10,Senin,PAVING 8 K300 ABU-ABU,4440,34,4406,0.8%
1336,JOBMIX 1,MP 4,2024-10-21,2024,10,Senin,PAVING 8 K300 ABU-ABU,4872,24,4848,0.5%
1337,JOBMIX 1,MP 1,2024-10-22,2024,10,Selasa,GRASS BLOCK 6 K300 ABU-ABU,1146,0,1146,0.0%
1338,JOBMIX 1,MP 2,2024-10-22,2024,10,Selasa,PAVING 6 K300 ABU-ABU,7020,158,6862,2.3%
1339,JOBMIX 1,MP 3,2024-10-22,2024,10,Selasa,"PAVING 10,5X10,5 6 K300 HITAM",14088,104,13984,0.7%
1340,JOBMIX 1,MP 4,2024-10-22,2024,10,Selasa,PAVING 8 K300 ABU-ABU,3900,25,3875,0.6%
1341,JOBMIX 1,MP 5,2024-10-22,2024,10,Selasa,PAVING BELAH KETUPAT 6 K300 HITAM,3504,7,3497,0.2%
1342,JOBMIX 1,MP 6,2024-10-22,2024,10,Selasa,PAVING 8 K300 ABU-ABU,4824,25,4799,0.5%
1343,JOBMIX 1,MP 1,2024-10-23,2024,10,Rabu,GRASS BLOCK 6 K300 ABU-ABU,1152,1,1151,0.1%
1344,JOBMIX 1,MP 2,2024-10-23,2024,10,Rabu,PAVING 6 K300 ABU-ABU,6960,248,6712,3.7%
1345,JOBMIX 1,MP 3,2024-10-23,2024,10,Rabu,"PAVING 10,5X10,5 6 K300 HITAM",13944,313,13631,2.3%
1346,JOBMIX 1,MP 5,2024-10-23,2024,10,Rabu,PAVING BELAH KETUPAT 6 K300 HITAM,3504,28,3476,0.8%
1347,JOBMIX 1,MP 6,2024-10-23,2024,10,Rabu,PAVING 8 K300 ABU-ABU,5232,39,5193,0.8%
1348,JOBMIX 1,MP 7,2024-10-23,2024,10,Rabu,PAVING 8 K300 ABU-ABU,4956,61,4895,1.2%
1349,JOBMIX 1,MP 1,2024-10-24,2024,10,Kamis,GRASS BLOCK 6 K300 ABU-ABU,1142,1,1141,0.1%
1350,JOBMIX 1,MP 2,2024-10-24,2024,10,Kamis,PAVING 6 K300 ABU-ABU,6984,251,6733,3.7%
1351,JOBMIX 1,MP 3,2024-10-24,2024,10,Kamis,"PAVING 10,5X10,5 6 K300 HITAM",13440,343,13097,2.6%
1352,JOBMIX 1,MP 4,2024-10-24,2024,10,Kamis,PAVING 8 K300 ABU-ABU,4116,29,4087,0.7%
1353,JOBMIX 1,MP 5,2024-10-24,2024,10,Kamis,PAVING BELAH KETUPAT 6 K300 HITAM,3504,20,3484,0.6%
1354,JOBMIX 1,MP 6,2024-10-24,2024,10,Kamis,PAVING 8 K300 ABU-ABU,4824,7,4817,0.1%
1355,JOBMIX 1,MP 1,2024-10-25,2024,10,Jumat,GRASS BLOCK 6 K300 ABU-ABU,800,0,800,0.0%
1356,JOBMIX 1,MP 2,2024-10-25,2024,10,Jumat,PAVING 6 K300 ABU-ABU,6012,293,5719,5.1%
1357,JOBMIX 1,MP 3,2024-10-25,2024,10,Jumat,"PAVING 10,5X10,5 6 K300 MERAH",12096,343,11753,2.9%
1358,JOBMIX 1,MP 4,2024-10-25,2024,10,Jumat,PAVING 8 K300 ABU-ABU,4524,22,4502,0.5%
1359,JOBMIX 1,MP 5,2024-10-25,2024,10,Jumat,PAVING BELAH KETUPAT 6 K300 MERAH,3012,16,2996,0.5%
1360,JOBMIX 1,MP 6,2024-10-25,2024,10,Jumat,PAVING 8 K300 ABU-ABU,4056,44,4012,1.1%
1361,JOBMIX 1,MP 1,2024-10-26,2024,10,Sabtu,GRASS BLOCK 6 K300 ABU-ABU,826,4,822,0.5%
1362,JOBMIX 1,MP 2,2024-10-26,2024,10,Sabtu,PAVING 6 K300 ABU-ABU,4992,187,4805,3.9%
1363,JOBMIX 1,MP 3,2024-10-26,2024,10,Sabtu,"PAVING 10,5X10,5 6 K300 MERAH",9960,464,9496,4.9%
1364,JOBMIX 1,MP 4,2024-10-26,2024,10,Sabtu,PAVING 8 K300 ABU-ABU,1668,16,1652,1.0%
1365,JOBMIX 1,MP 5,2024-10-26,2024,10,Sabtu,PAVING BELAH KETUPAT 6 K300 MERAH,2508,24,2484,1.0%
1366,JOBMIX 1,MP 6,2024-10-26,2024,10,Sabtu,PAVING 8 K300 ABU-ABU,3828,30,3798,0.8%
1367,JOBMIX 1,MP 1,2024-10-28,2024,10,Senin,GRASS BLOCK 6 K300 ABU-ABU,1064,1,1063,0.1%
1368,JOBMIX 1,MP 2,2024-10-28,2024,10,Senin,PAVING 6 K300 ABU-ABU,6504,201,6303,3.2%
1369,JOBMIX 1,MP 3,2024-10-28,2024,10,Senin,"PAVING 10,5X10,5 6 K300 MERAH",13176,415,12761,3.3%
1370,JOBMIX 1,MP 4,2024-10-28,2024,10,Senin,PAVING 8 K300 ABU-ABU,4860,19,4841,0.4%
1371,JOBMIX 1,MP 5,2024-10-28,2024,10,Senin,PAVING BELAH KETUPAT 6 K300 MERAH,3240,27,3213,0.8%
1372,JOBMIX 1,MP 6,2024-10-28,2024,10,Senin,PAVING 8 K300 ABU-ABU,4860,32,4828,0.7%
1373,JOBMIX 1,MP 1,2024-10-29,2024,10,Selasa,GRASS BLOCK 6 K300 ABU-ABU,982,4,978,0.4%
1374,JOBMIX 1,MP 2,2024-10-29,2024,10,Selasa,PAVING 6 K300 ABU-ABU,5016,176,4840,3.6%
1375,JOBMIX 1,MP 3,2024-10-29,2024,10,Selasa,"PAVING 10,5X10,5 6 K300 MERAH",11760,282,11478,2.5%
